"Experiment","Listener","lambda","depth","nullcost","Pearson","Pearson.p","Spearman","Spearman.p","MSE"
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,1,0.936251580283452,9.53605278396571e-42,0.796792545587628,5.91071011420101e-21,0.00429904510421388
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,1,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,1,0.928293752623246,1.41950493835487e-39,0.751378549331719,1.45003515885479e-17,0.00848314573990597
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,1,0.956233995588829,9.54968323387615e-49,0.80278022886652,1.82199485899674e-21,0.00362910099858975
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,2,0.935713858561771,1.36399732466824e-41,0.796176823452933,6.65621838642987e-21,0.00433793485090954
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,2,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,2,0.927510216724657,2.25112434246714e-39,0.751378549331719,1.45003515885479e-17,0.00855815804446467
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,2,0.955520858531248,1.91511828472979e-48,0.802559450504934,1.90415322754268e-21,0.00368215337484915
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,3,0.935253234203961,1.84886810928285e-41,0.796119099502805,6.73061684984221e-21,0.00437121876403341
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,3,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,3,0.92682861188321,3.34803322453012e-39,0.751443004771728,1.43579114658124e-17,0.00862363122927829
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,3,0.954915565940451,3.42640254528988e-48,0.802559450504934,1.90415322754268e-21,0.00372718573137721
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,4,0.934871279333879,2.37521863465109e-41,0.795830479752166,7.1148897330382e-21,0.00439880636467064
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,4,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,4,0.926255550501981,4.66059470433348e-39,0.751443004771728,1.43579114658124e-17,0.00867883206633072
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,4,0.95441756513567,5.49680644313059e-48,0.802559450504934,1.90415322754268e-21,0.00376424716694186
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,5,0.934562694236602,2.90483485515179e-41,0.795830479752166,7.1148897330382e-21,0.00442109083342888
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,5,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,5,0.925787108872104,6.09548583687522e-39,0.751443004771728,1.43579114658124e-17,0.00872405795548501
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,5,0.954017832636175,8.00246218377403e-48,0.802559450504934,1.90415322754268e-21,0.00379400689832287
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,6,0.934318452035138,3.40416079649684e-41,0.795830479752166,7.1148897330382e-21,0.00443872806276887
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,6,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,6,0.92541277687192,7.54411989369877e-39,0.751443004771728,1.43579114658124e-17,0.00876026352289962
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,6,0.953703112873718,1.07307233982382e-47,0.802077752261474,2.09609186095696e-21,0.00381744641941553
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,3,7,0.93412820447707,3.85022498660729e-41,0.795849721068876,7.08862207772018e-21,0.0044524665094452
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,3,7,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,3,7,0.925118972705747,8.91149261902987e-39,0.751443004771728,1.43579114658124e-17,0.00878872078771966
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,3,7,0.95345899492367,1.34537752513464e-47,0.802077752261474,2.09609186095696e-21,0.00383563383253355
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,0,0.932864913293624,8.64123936405979e-41,0.794849172599996,8.58746767461004e-21,0.00452881840842177
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,0,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,0,0.924191372423277,1.50115729307073e-38,0.751657856238425,1.3892837258628e-17,0.00887879654029488
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,0,0.95186433817701,5.72427229415496e-47,0.801254851095562,2.46829928443737e-21,0.00393999027956954
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,1,0.935178948459771,1.94141196122043e-41,0.796542408470408,6.20324004085737e-21,0.00435600705411187
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,1,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,1,0.928293752623246,1.41950493835487e-39,0.751378549331719,1.45003515885479e-17,0.00848314573990597
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,1,0.955190462783327,2.63349248501199e-48,0.802017539981041,2.12136699717507e-21,0.00368647095084263
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,2,0.934719659642533,2.62245924108141e-41,0.796523167153699,6.22631573061922e-21,0.00439043815090886
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,2,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,2,0.927510216724657,2.25112434246714e-39,0.751378549331719,1.45003515885479e-17,0.00855815804446467
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,2,0.95452404639785,4.97065027047983e-48,0.802017539981041,2.12136699717507e-21,0.0037373249086748
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,3,0.934326346224947,3.3867852008851e-41,0.796426960570153,6.34295033142089e-21,0.00441985237176627
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,3,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,3,0.92682861188321,3.34803322453012e-39,0.751443004771728,1.43579114658124e-17,0.00862363122927829
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,3,0.953955747002793,8.48062318612977e-48,0.801977398460753,2.13838129298115e-21,0.00378064615453794
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,4,0.934000485512258,4.1811584534586e-41,0.795849721068876,7.08862207772018e-21,0.00444418516450016
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,4,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,4,0.926255550501981,4.66059470433348e-39,0.751443004771728,1.43579114658124e-17,0.00867883206633072
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,4,0.953486602763595,1.31148485641256e-47,0.801977398460753,2.13838129298115e-21,0.00381639176776087
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,5,0.933737497101159,4.95232793670618e-41,0.795849721068876,7.08862207772018e-21,0.00446380422630162
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,5,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,5,0.925787108872104,6.09548583687522e-39,0.751443004771728,1.43579114658124e-17,0.00872405795548501
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,5,0.953109121254444,1.8564868610068e-47,0.801495700217293,2.35318129195334e-21,0.00384514836677967
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,6,0.933529563615695,5.65873443546446e-41,0.795445653417982,7.6605363501979e-21,0.00447930656008851
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,6,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,6,0.92541277687192,7.54411989369877e-39,0.751443004771728,1.43579114658124e-17,0.00876026352289962
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,6,0.952811404725514,2.43698601060588e-47,0.801495700217293,2.35318129195334e-21,0.00386782803629623
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,4,7,0.933367752066702,6.27559047789397e-41,0.795272481567599,7.91913584662781e-21,0.00449136543085703
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,4,7,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,4,7,0.925118972705747,8.91149261902987e-39,0.751443004771728,1.43579114658124e-17,0.00878872078771966
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,4,7,0.952580187944956,3.00673723980386e-47,0.801254851095562,2.46829928443737e-21,0.00388544271566593
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,0,0.932677840276877,9.72713053464089e-41,0.795157033667343,8.09622404271284e-21,0.00453833883384318
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,0,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,0,0.924191372423277,1.50115729307073e-38,0.751657856238425,1.3892837258628e-17,0.00887879654029488
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,0,0.951637640824978,7.00462740405635e-47,0.800512232970228,2.85874456749346e-21,0.00395308610856968
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,1,0.934860425429694,2.39213460864749e-41,0.797023441388139,5.65260326773846e-21,0.00437315419426615
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,1,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,1,0.928293752623246,1.41950493835487e-39,0.751378549331719,1.45003515885479e-17,0.00848314573990597
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,1,0.954885434165043,3.52634057523432e-48,0.802178106062194,2.05461526787742e-21,0.00370337595917972
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,2,0.934426742822306,3.17321398398215e-41,0.796407719253443,6.36653054013471e-21,0.00440613236802812
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,2,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,2,0.927510216724657,2.25112434246714e-39,0.751378549331719,1.45003515885479e-17,0.00855815804446467
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,2,0.954236496746455,6.51894149060866e-48,0.802198176822339,2.04641615027969e-21,0.00375336247933144
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,3,0.9340554410237,4.03549400215832e-41,0.796311512669897,6.4857143629624e-21,0.00443428474469134
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,3,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,3,0.92682861188321,3.34803322453012e-39,0.751443004771728,1.43579114658124e-17,0.00862363122927829
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,3,0.953682265952436,1.09404945254305e-47,0.802218247582483,2.03824881861898e-21,0.00379599274513602
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,4,0.933747940858611,4.91921527244984e-41,0.795618825268365,7.41014502704772e-21,0.00445755598875703
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,4,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,4,0.926255550501981,4.66059470433348e-39,0.751443004771728,1.43579114658124e-17,0.00867883206633072
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,4,0.953224237057662,1.67031089146966e-47,0.801836903139743,2.19898153325898e-21,0.00383119708923011
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,5,0.933499884119459,5.7672638647855e-41,0.795445653417982,7.6605363501979e-21,0.00447630577881434
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,5,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,5,0.925787108872104,6.09548583687522e-39,0.751443004771728,1.43579114658124e-17,0.00872405795548501
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,5,0.952855409801301,2.3411862157462e-47,0.801355204896283,2.41968364802517e-21,0.00385953512596592
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,6,0.933303843357449,6.5368876619669e-41,0.795445653417982,7.6605363501979e-21,0.00449111196961817
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,6,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,6,0.92541277687192,7.54411989369877e-39,0.751443004771728,1.43579114658124e-17,0.00876026352289962
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,6,0.95256435416536,3.05019145371702e-47,0.800652728291237,2.78054498803124e-21,0.00388189433281335
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.3,5,7,0.933151346615788,7.20401231321977e-41,0.795157033667343,8.09622404271284e-21,0.00450262327345683
"embeddedscalars-experiment-results-likert.csv","Literal",0.3,5,7,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.3,5,7,0.925118972705747,8.91149261902987e-39,0.751443004771728,1.43579114658124e-17,0.00878872078771966
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.3,5,7,0.952338218053436,3.74192089668577e-47,0.800652728291237,2.78054498803124e-21,0.00389926554774897
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,0,0.940464795299367,5.15700545489861e-43,0.796402574036571,6.37285040847732e-21,0.00441213976491376
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,0,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,0,0.923890868583693,1.77491297425615e-38,0.751185183011692,1.49359370989792e-17,0.00891604401363279
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,0,0.960396988892537,1.28465712382019e-50,0.805685380075734,1.01442719381133e-21,0.00369937688179028
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,1,0.947282976266486,2.8323877602827e-45,0.79746085240265,5.19332042722049e-21,0.00396008696170865
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,1,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,1,0.927496616949994,2.26910999874455e-39,0.751657856238425,1.3892837258628e-17,0.0085666580934061
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,1,0.964810036882391,7.80185986080357e-53,0.807572043065299,6.898469195095e-22,0.00341020745288826
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,2,0.945522984474581,1.15666672238559e-44,0.797403128128137,5.25178749248249e-21,0.00407515470064275
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,2,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,2,0.926549083159054,3.93555351309728e-39,0.751657856238425,1.3892837258628e-17,0.0086579846847484
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,2,0.96360894792741,3.32948112406443e-52,0.807572043065299,6.898469195095e-22,0.00348781022832995
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,3,0.944114636639814,3.44930604025641e-44,0.797710990925541,4.94718546626601e-21,0.00416809359168652
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,3,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,3,0.925799527351566,6.05240516208952e-39,0.751657856238425,1.3892837258628e-17,0.008730477057879
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,3,0.962681325399435,9.87974893137537e-52,0.806729065984855,8.19985404024865e-22,0.00354833085694151
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,4,0.943042829263866,7.77480412322269e-44,0.797018299631381,5.65822995740229e-21,0.00423929954327457
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,4,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,4,0.925234042066739,8.34935148034158e-39,0.751657856238425,1.3892837258628e-17,0.00878531063079236
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,4,0.961993510592222,2.17439806132581e-51,0.806568498921913,8.47344997583152e-22,0.00359351812205065
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,5,0.942257255034177,1.39659929345035e-43,0.796479539735922,6.27894635115623e-21,0.00429173812450995
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,5,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,5,0.924822232547571,1.05369817766097e-38,0.751657856238425,1.3892837258628e-17,0.00882531976553093
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,5,0.961498677137638,3.80123288830215e-51,0.805685380075734,1.01442719381133e-21,0.00362618575982535
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,6,0.941697006424443,2.11019087939398e-43,0.796479539735922,6.27894635115623e-21,0.0043292602044881
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,6,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,6,0.924529898359524,1.2419669689364e-38,0.750970331544995,1.5434794691934e-17,0.00885376059231532
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,6,0.961150351026093,5.60774245693505e-51,0.805685380075734,1.01442719381133e-21,0.00364925908335471
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,0,7,0.941305137520306,2.80961901744895e-43,0.796171676938517,6.66281899494219e-21,0.00435556550003104
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,0,7,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,0,7,0.924326089629364,1.39224027251123e-38,0.751185183011692,1.49359370989792e-17,0.00887360811486479
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,0,7,0.960908900223197,7.3271744299194e-51,0.805685380075734,1.01442719381133e-21,0.0036652900149882
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,0,0.940464795299367,5.15700545489861e-43,0.796402574036571,6.37285040847732e-21,0.00441213976491376
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,0,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,0,0.923890868583693,1.77491297425615e-38,0.751185183011692,1.49359370989792e-17,0.00891604401363279
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,0,0.960396988892537,1.28465712382019e-50,0.805685380075734,1.01442719381133e-21,0.00369937688179028
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,1,0.947282976266486,2.8323877602827e-45,0.79746085240265,5.19332042722049e-21,0.00396008696170865
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,1,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,1,0.927496616949994,2.26910999874455e-39,0.751657856238425,1.3892837258628e-17,0.0085666580934061
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,1,0.964810036882391,7.80185986080357e-53,0.807572043065299,6.898469195095e-22,0.00341020745288826
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,2,0.945522984474581,1.15666672238559e-44,0.797403128128137,5.25178749248249e-21,0.00407515470064275
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,2,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,2,0.926549083159054,3.93555351309728e-39,0.751657856238425,1.3892837258628e-17,0.0086579846847484
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,2,0.96360894792741,3.32948112406443e-52,0.807572043065299,6.898469195095e-22,0.00348781022832995
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,3,0.944114636639814,3.44930604025641e-44,0.797710990925541,4.94718546626601e-21,0.00416809359168652
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,3,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,3,0.925799527351566,6.05240516208952e-39,0.751657856238425,1.3892837258628e-17,0.008730477057879
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,3,0.962681325399435,9.87974893137537e-52,0.806729065984855,8.19985404024865e-22,0.00354833085694151
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,4,0.943042829263866,7.77480412322269e-44,0.797018299631381,5.65822995740229e-21,0.00423929954327457
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,4,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,4,0.925234042066739,8.34935148034158e-39,0.751657856238425,1.3892837258628e-17,0.00878531063079236
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,4,0.961993510592222,2.17439806132581e-51,0.806568498921913,8.47344997583152e-22,0.00359351812205065
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,5,0.942257255034177,1.39659929345035e-43,0.796479539735922,6.27894635115623e-21,0.00429173812450995
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,5,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,5,0.924822232547571,1.05369817766097e-38,0.751657856238425,1.3892837258628e-17,0.00882531976553093
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,5,0.961498677137638,3.80123288830215e-51,0.805685380075734,1.01442719381133e-21,0.00362618575982535
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,6,0.941697006424443,2.11019087939398e-43,0.796479539735922,6.27894635115623e-21,0.0043292602044881
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,6,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,6,0.924529898359524,1.2419669689364e-38,0.750970331544995,1.5434794691934e-17,0.00885376059231532
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,6,0.961150351026093,5.60774245693505e-51,0.805685380075734,1.01442719381133e-21,0.00364925908335471
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,1,7,0.941305137520306,2.80961901744895e-43,0.796171676938517,6.66281899494219e-21,0.00435556550003104
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,1,7,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,1,7,0.924326089629364,1.39224027251123e-38,0.751185183011692,1.49359370989792e-17,0.00887360811486479
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,1,7,0.960908900223197,7.3271744299194e-51,0.805685380075734,1.01442719381133e-21,0.0036652900149882
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,2,0,0.934598351251601,2.83819431226732e-41,0.796792545587628,5.91071011420101e-21,0.00449869067968205
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,2,0,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,2,0,0.923890868583693,1.77491297425615e-38,0.751185183011692,1.49359370989792e-17,0.00891604401363279
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,2,0,0.954376408736436,5.71441813986033e-48,0.802619662785366,1.88139622763879e-21,0.00385004139162681
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,2,1,0.939113982525774,1.34407297549547e-42,0.7979855072236,4.69010085285125e-21,0.00419475433445575
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,2,1,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,2,1,0.927496616949994,2.26910999874455e-39,0.751657856238425,1.3892837258628e-17,0.0085666580934061
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,2,1,0.958653326024495,8.23944461791286e-50,0.805529923006271,1.0469796994465e-21,0.00355256976841022
"embeddedscalars-experiment-results-likert.csv","NeoGricean",0.4,2,2,0.937905771974877,3.10841625924191e-42,0.797446750355742,5.20754531200978e-21,0.00427546339608446
"embeddedscalars-experiment-results-likert.csv","Literal",0.4,2,2,0.935047773665439,2.11598422341985e-41,0.756008363330279,7.08041217013823e-18,0.00785327153227817
"embeddedscalars-experiment-results-likert.csv","Fixed lexicon",0.4,2,2,0.926549083159054,3.93555351309728e-39,0.751657856238425,1.3892837258628e-17,0.0086579846847484
"embeddedscalars-experiment-results-likert.csv","Unconstrained",0.4,2,2,0.957460843112094,2.80616367154443e-49,0.804004545235314,1.425228918617e-21,0.00363496502074875
