workerid,Answer.language,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
774,English,seafoam,grey,lightorange,Exactly one player hit none of his shots,none-half-half,half-half-none,8,T,4953,NA
774,English,tan,wheat,lightblue,We have a clear loser,none-all-all,all-all-none,11,T,3305,NA
774,English,pink,purple,seafoam,Someone did better than Player C,none-half-all,none-all-half,10,T,4522,NA
774,English,darkorange,midnight,grey,Every player hit some of his shots,half-all-all,all-half-all,13,T,4305,NA
774,English,darkorange,tan,brown,No player hit some of his shots,half-all-all,half-all-all,12,F,5582,NA
774,English,lightorange,royalblue,brown,Player C made no shots,none-all-all,none-all-all,15,F,3418,NA
774,English,purple,wheat,seafoam,We have a clear winner,half-half-all,half-all-half,14,T,3368,NA
774,English,tan,darkorange,brown,Player B made no shots,half-half-all,half-half-all,17,F,3466,NA
774,English,tan,lightblue,brown,Exactly one player hit some of his shots,none-half-all,none-all-half,16,T,5817,NA
774,English,pink,wheat,seafoam,Every player hit none of his shots,none-half-all,all-none-half,19,F,2870,NA
774,English,brown,pink,lavender,Most of the players missed shots,half-all-all,all-all-half,18,F,3821,NA
774,English,grey,royalblue,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6230,yes
774,English,darkorange,brown,grey,Player A made none of his baskets,all-none-few,all-none-few,-3,F,11616,yes
774,English,lavender,lightblue,grey,Player C messed up,all-all-none,all-all-none,-2,T,8324,yes
775,English,lightblue,darkorange,midnight,No player hit none of his shots,none-half-all,none-all-half,24,F,11166,NA
775,English,midnight,purple,lightorange,Exactly one player hit some of his shots,none-half-all,all-none-half,25,F,10664,NA
775,English,lightblue,grey,darkorange,Every player hit some of his shots,half-all-all,all-all-half,26,T,6229,NA
775,English,darkorange,lightblue,royalblue,No player hit some of his shots,half-half-half,half-half-half,27,F,4788,NA
775,English,tan,lavender,seafoam,Player A made no shots,all-all-all,all-all-all,20,F,8500,NA
775,English,tan,grey,midnight,Most of the players missed shots,none-half-half,half-half-none,21,T,8840,NA
775,English,tan,seafoam,pink,Every player hit none of his shots,half-half-half,half-half-half,22,F,7792,NA
775,English,pink,purple,royalblue,No player hit all of his shots,none-half-all,all-half-none,23,F,6533,NA
775,English,wheat,brown,midnight,Player B shot perfectly,half-half-all,half-half-all,28,F,4883,NA
775,English,yellow,tan,midnight,We have a clear winner,none-all-all,none-all-all,1,F,11440,NA
775,English,lavender,tan,grey,Player A placed second,none-all-all,all-none-all,0,F,18982,NA
775,English,lightblue,seafoam,brown,Someone did better than Player C,none-none-half,none-none-half,3,F,9023,NA
775,English,darkorange,brown,royalblue,All the players are tied,half-half-half,half-half-half,2,T,7100,NA
775,English,lavender,grey,seafoam,Player A tied with Player B,none-none-none,none-none-none,5,T,17140,NA
775,English,wheat,lightblue,midnight,Every player hit all of his shots,none-none-none,none-none-none,4,F,14831,NA
775,English,midnight,grey,purple,Exactly one player hit all of his shots,none-half-all,half-all-none,7,T,7851,NA
775,English,yellow,darkorange,midnight,Exactly one player hit none of his shots,none-none-none,none-none-none,6,F,11766,NA
775,English,brown,lightorange,lightblue,Player B placed second,none-half-half,none-half-half,9,F,12090,NA
775,English,lavender,lightorange,grey,Someone did better than Player B,none-half-all,none-half-all,8,T,7859,NA
775,English,pink,tan,darkorange,Player C made no shots,none-all-all,all-none-all,11,F,10163,NA
775,English,purple,royalblue,grey,Someone did better than Player A,half-half-half,half-half-half,10,F,8134,NA
775,English,darkorange,yellow,midnight,Most of the players made shots,half-half-all,all-half-half,13,T,7964,NA
775,English,grey,lavender,purple,Player B tied with Player C,half-half-half,half-half-half,12,T,7839,NA
775,English,lavender,pink,royalblue,Player C placed second,none-all-all,all-all-none,15,T,21125,NA
775,English,brown,royalblue,darkorange,Player A shot perfectly,half-all-all,all-half-all,14,T,9182,NA
775,English,lavender,midnight,yellow,Player C shot perfectly,half-half-half,half-half-half,17,F,8004,NA
775,English,purple,yellow,seafoam,Player A tied with Player C,none-half-half,half-half-none,16,F,9367,NA
775,English,tan,purple,midnight,We have a clear loser,none-half-half,none-half-half,19,T,7109,NA
775,English,seafoam,pink,midnight,Player B made no shots,none-none-none,none-none-none,18,T,8744,NA
775,English,lightblue,seafoam,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,F,14940,yes
775,English,lightblue,lavender,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,F,45386,yes
775,English,darkorange,royalblue,yellow,Player C messed up,all-all-none,all-all-none,-2,T,10131,yes
776,Spanish,seafoam,darkorange,grey,Player B made no shots,half-all-all,half-all-all,24,F,3247,NA
776,Spanish,tan,wheat,lavender,We have a clear winner,none-none-none,none-none-none,25,F,39573,NA
776,Spanish,royalblue,lightorange,purple,Every player hit all of his shots,none-none-half,none-half-none,26,F,5861,NA
776,Spanish,purple,brown,midnight,We have a clear loser,none-none-none,none-none-none,27,F,11302,NA
776,Spanish,midnight,pink,darkorange,Most of the players missed shots,half-half-all,all-half-half,20,T,4503,NA
776,Spanish,wheat,purple,lightorange,Player A tied with Player B,none-none-all,none-all-none,21,F,4853,NA
776,Spanish,midnight,grey,royalblue,No player hit some of his shots,half-half-half,half-half-half,22,F,3975,NA
776,Spanish,seafoam,pink,wheat,Player B tied with Player C,none-half-all,all-half-none,23,F,4491,NA
776,Spanish,brown,purple,tan,Player A made no shots,none-none-all,all-none-none,28,F,3563,NA
776,Spanish,brown,darkorange,lightblue,Player B placed second,none-half-half,half-none-half,1,F,4290,NA
776,Spanish,yellow,pink,grey,Player C made no shots,half-all-all,all-all-half,0,F,6452,NA
776,Spanish,lavender,tan,pink,Someone did better than Player A,all-all-all,all-all-all,3,F,4188,NA
776,Spanish,grey,yellow,brown,All the players are tied,none-none-all,all-none-none,2,F,101667,NA
776,Spanish,pink,midnight,seafoam,Exactly one player hit none of his shots,none-all-all,all-none-all,5,T,4948,NA
776,Spanish,grey,darkorange,brown,Exactly one player hit all of his shots,none-none-none,none-none-none,4,F,5119,NA
776,Spanish,lightorange,yellow,brown,Player C placed second,half-half-half,half-half-half,7,F,5716,NA
776,Spanish,lightblue,grey,brown,Player A tied with Player C,all-all-all,all-all-all,6,T,5323,NA
776,Spanish,lightblue,grey,purple,Player A shot perfectly,none-none-none,none-none-none,9,F,7297,NA
776,Spanish,pink,grey,seafoam,Every player hit none of his shots,none-none-none,none-none-none,8,T,5511,NA
776,Spanish,lavender,wheat,grey,Every player hit some of his shots,none-none-none,none-none-none,11,F,4700,NA
776,Spanish,purple,pink,lavender,Someone did better than Player B,half-half-all,half-half-all,10,T,7864,NA
776,Spanish,wheat,lightorange,darkorange,Exactly one player hit some of his shots,none-none-none,none-none-none,13,F,3386,NA
776,Spanish,grey,brown,darkorange,Player A placed second,none-none-none,none-none-none,12,F,5988,NA
776,Spanish,seafoam,purple,brown,No player hit all of his shots,half-all-all,all-half-all,15,F,80176,NA
776,Spanish,purple,lavender,lightblue,No player hit none of his shots,half-half-half,half-half-half,14,T,7759,NA
776,Spanish,tan,darkorange,wheat,Most of the players made shots,none-half-half,half-none-half,17,T,5090,NA
776,Spanish,midnight,lavender,brown,Player B shot perfectly,half-all-all,all-all-half,16,T,4106,NA
776,Spanish,lightorange,midnight,seafoam,Player C shot perfectly,none-half-all,all-half-none,19,F,3231,NA
776,Spanish,lightblue,midnight,seafoam,Someone did better than Player C,half-half-all,half-half-all,18,F,3234,NA
776,Spanish,lavender,grey,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,F,10672,yes
776,Spanish,lightorange,lightblue,yellow,Player A made none of his baskets,all-none-few,all-none-few,-3,F,93095,yes
776,Spanish,wheat,darkorange,brown,Player C messed up,all-all-none,all-all-none,-2,T,8804,yes
777,english,brown,lightblue,lightorange,Player A placed second,none-all-all,all-all-none,24,F,4304,NA
777,english,seafoam,lightorange,brown,Someone did better than Player B,half-half-all,half-all-half,25,F,3902,NA
777,english,pink,purple,lightorange,Player A made no shots,half-half-half,half-half-half,26,F,3073,NA
777,english,royalblue,seafoam,lightorange,Player B made no shots,none-none-all,none-none-all,27,T,4956,NA
777,english,lightorange,midnight,grey,Player C shot perfectly,none-none-half,half-none-none,20,F,2632,NA
777,english,midnight,tan,seafoam,Player B placed second,none-half-half,half-half-none,21,F,4877,NA
777,english,lightorange,grey,darkorange,No player hit all of his shots,none-none-all,none-none-all,22,F,2561,NA
777,english,seafoam,pink,yellow,Exactly one player hit some of his shots,half-half-all,half-half-all,23,F,4721,NA
777,english,darkorange,lightorange,pink,Exactly one player hit none of his shots,none-none-none,none-none-none,28,F,3263,NA
777,english,lightblue,brown,wheat,We have a clear loser,none-none-half,none-half-none,1,F,4240,NA
777,english,grey,yellow,lightblue,No player hit some of his shots,none-none-none,none-none-none,0,T,4361,NA
777,english,brown,grey,pink,Every player hit some of his shots,none-none-half,none-half-none,3,F,4592,NA
777,english,lavender,brown,tan,Every player hit none of his shots,none-half-half,none-half-half,2,F,6777,NA
777,english,darkorange,purple,midnight,Most of the players made shots,half-half-half,half-half-half,5,T,5818,NA
777,english,wheat,lightblue,seafoam,Exactly one player hit all of his shots,none-none-none,none-none-none,4,F,4454,NA
777,english,purple,brown,wheat,Someone did better than Player C,none-none-all,none-none-all,7,F,3916,NA
777,english,royalblue,lightorange,wheat,Player A tied with Player C,half-half-half,half-half-half,6,T,6273,NA
777,english,wheat,tan,lavender,Most of the players missed shots,none-half-half,half-none-half,9,T,5309,NA
777,english,lavender,tan,pink,Player C made no shots,half-half-half,half-half-half,8,F,3900,NA
777,english,darkorange,lightorange,royalblue,Every player hit all of his shots,none-none-none,none-none-none,11,F,2660,NA
777,english,seafoam,pink,darkorange,Player A tied with Player B,all-all-all,all-all-all,10,T,5649,NA
777,english,brown,midnight,darkorange,Player A shot perfectly,none-half-half,half-none-half,13,F,4753,NA
777,english,seafoam,grey,yellow,Player B tied with Player C,half-half-all,half-half-all,12,F,6909,NA
777,english,lavender,lightorange,wheat,Player B shot perfectly,none-none-half,none-half-none,15,F,3536,NA
777,english,darkorange,lavender,seafoam,All the players are tied,none-half-half,half-half-none,14,F,3694,NA
777,english,lavender,darkorange,pink,No player hit none of his shots,none-none-all,none-none-all,17,F,3854,NA
777,english,seafoam,darkorange,purple,Player C placed second,none-half-all,all-half-none,16,F,3465,NA
777,english,yellow,wheat,tan,We have a clear winner,all-all-all,all-all-all,19,F,3511,NA
777,english,darkorange,seafoam,lightblue,Someone did better than Player A,all-all-all,all-all-all,18,F,20838,NA
777,english,wheat,grey,lightorange,Player A was the star player of the round,most-none-all,most-none-all,-1,F,7234,yes
777,english,royalblue,yellow,lightorange,Player A made none of his baskets,all-none-few,all-none-few,-3,F,9000,yes
777,english,royalblue,purple,brown,Player C messed up,all-all-none,all-all-none,-2,T,7217,yes
778,english,yellow,purple,seafoam,Player C made no shots,none-half-all,none-half-all,24,F,3358,NA
778,english,darkorange,seafoam,yellow,No player hit some of his shots,half-half-all,half-half-all,25,F,4246,NA
778,english,purple,tan,midnight,Player A tied with Player B,none-none-all,all-none-none,26,F,5327,NA
778,english,brown,midnight,grey,No player hit all of his shots,none-half-half,half-none-half,27,T,6390,NA
778,english,lightblue,wheat,grey,Every player hit none of his shots,none-half-all,half-none-all,20,F,6262,NA
778,english,purple,pink,grey,Most of the players made shots,none-half-all,half-none-all,21,T,7238,NA
778,english,royalblue,tan,yellow,Exactly one player hit some of his shots,none-all-all,none-all-all,22,F,6846,NA
778,english,tan,royalblue,darkorange,Player B made no shots,none-half-half,half-half-none,23,F,4143,NA
778,english,midnight,lightblue,darkorange,Player C shot perfectly,half-half-half,half-half-half,28,F,9101,NA
778,english,brown,yellow,tan,Player A shot perfectly,all-all-all,all-all-all,1,T,5198,NA
778,english,tan,lavender,brown,Someone did better than Player A,none-all-all,none-all-all,0,T,5746,NA
778,english,royalblue,yellow,lavender,Player B placed second,none-none-all,none-none-all,3,T,12990,NA
778,english,royalblue,yellow,wheat,Player C placed second,half-all-all,all-half-all,2,T,10303,NA
778,english,wheat,grey,darkorange,All the players are tied,none-none-none,none-none-none,5,T,5150,NA
778,english,royalblue,tan,grey,Every player hit all of his shots,half-half-all,all-half-half,4,F,8350,NA
778,english,brown,purple,grey,We have a clear winner,none-half-half,none-half-half,7,F,5582,NA
778,english,yellow,seafoam,pink,No player hit none of his shots,none-half-half,half-half-none,6,F,6447,NA
778,english,brown,royalblue,darkorange,Every player hit some of his shots,all-all-all,all-all-all,9,T,6463,NA
778,english,pink,wheat,seafoam,Player A placed second,none-half-half,half-half-none,8,F,5926,NA
778,english,seafoam,royalblue,yellow,Player B tied with Player C,none-half-all,half-all-none,11,F,7239,NA
778,english,grey,lavender,royalblue,Someone did better than Player B,none-none-half,none-none-half,10,T,7869,NA
778,english,purple,yellow,lightblue,Most of the players missed shots,half-all-all,all-half-all,13,F,4413,NA
778,english,darkorange,lightblue,wheat,Exactly one player hit none of his shots,half-half-all,all-half-half,12,F,9047,NA
778,english,royalblue,seafoam,pink,We have a clear loser,none-half-half,none-half-half,15,T,3990,NA
778,english,seafoam,darkorange,midnight,Player A tied with Player C,half-half-all,all-half-half,14,F,7544,NA
778,english,yellow,grey,brown,Player A made no shots,half-half-all,half-all-half,17,F,6294,NA
778,english,tan,brown,pink,Someone did better than Player C,none-none-none,none-none-none,16,F,5030,NA
778,english,purple,grey,seafoam,Exactly one player hit all of his shots,none-none-half,half-none-none,19,F,5798,NA
778,english,darkorange,yellow,pink,Player B shot perfectly,half-half-half,half-half-half,18,F,4350,NA
778,english,wheat,brown,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,F,9336,yes
778,english,darkorange,lightorange,royalblue,Player A made none of his baskets,all-none-few,all-none-few,-3,F,16845,yes
778,english,lightblue,yellow,seafoam,Player C messed up,all-all-none,all-all-none,-2,T,11139,no
779,English,purple,midnight,brown,Exactly one player hit some of his shots,none-none-none,none-none-none,24,F,2967,NA
779,English,wheat,lightblue,lightorange,No player hit some of his shots,none-none-all,none-none-all,25,T,5775,NA
779,English,pink,wheat,midnight,Someone did better than Player A,none-none-none,none-none-none,26,F,5169,NA
779,English,darkorange,royalblue,lightblue,Player A shot perfectly,none-none-none,none-none-none,27,F,2442,NA
779,English,pink,wheat,lightorange,Player C placed second,half-half-all,half-all-half,20,T,7399,NA
779,English,purple,lavender,yellow,Someone did better than Player C,half-half-half,half-half-half,21,F,4302,NA
779,English,purple,lightorange,lavender,Every player hit all of his shots,none-half-half,half-half-none,22,F,3895,NA
779,English,seafoam,pink,purple,No player hit all of his shots,half-half-all,half-all-half,23,F,3119,NA
779,English,pink,tan,royalblue,Someone did better than Player B,none-half-half,half-none-half,28,T,41371,NA
779,English,royalblue,brown,yellow,Player B placed second,half-all-all,all-half-all,1,T,8399,NA
779,English,darkorange,lavender,wheat,Player B shot perfectly,half-half-half,half-half-half,0,F,4721,NA
779,English,darkorange,lavender,seafoam,We have a clear winner,half-half-half,half-half-half,3,F,3359,NA
779,English,lightblue,lavender,darkorange,Player B made no shots,all-all-all,all-all-all,2,F,8590,NA
779,English,yellow,brown,tan,Player C made no shots,none-none-all,none-all-none,5,T,5655,NA
779,English,royalblue,seafoam,grey,Most of the players missed shots,none-half-half,half-none-half,4,F,11222,NA
779,English,darkorange,royalblue,lavender,Player A made no shots,none-none-none,none-none-none,7,T,5119,NA
779,English,pink,lavender,grey,Player A tied with Player C,none-none-all,none-all-none,6,F,6063,NA
779,English,royalblue,wheat,yellow,Every player hit none of his shots,none-none-half,none-none-half,9,F,3759,NA
779,English,yellow,seafoam,darkorange,Player B tied with Player C,none-none-all,none-none-all,8,F,7367,NA
779,English,seafoam,wheat,darkorange,All the players are tied,none-all-all,all-all-none,11,F,3323,NA
779,English,lavender,wheat,darkorange,Every player hit some of his shots,none-all-all,all-all-none,10,F,3443,NA
779,English,royalblue,brown,yellow,Most of the players made shots,none-none-none,none-none-none,13,F,7190,NA
779,English,brown,yellow,lightorange,Exactly one player hit none of his shots,half-all-all,all-half-all,12,F,11470,NA
779,English,grey,purple,wheat,Player A placed second,none-half-all,none-all-half,15,F,6029,NA
779,English,royalblue,purple,lavender,Player C shot perfectly,none-none-all,none-all-none,14,F,3287,NA
779,English,tan,lightblue,purple,No player hit none of his shots,none-all-all,all-none-all,17,F,13293,NA
779,English,yellow,midnight,lavender,Exactly one player hit all of his shots,none-half-all,half-all-none,16,T,3974,NA
779,English,lightorange,lightblue,midnight,Player A tied with Player B,all-all-all,all-all-all,19,T,3815,NA
779,English,royalblue,lavender,brown,We have a clear loser,none-none-half,none-half-none,18,F,4401,NA
779,English,midnight,tan,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,F,9110,yes
779,English,lightblue,yellow,royalblue,Player A made none of his baskets,all-none-few,all-none-few,-3,F,17120,yes
779,English,yellow,lightorange,midnight,Player C messed up,all-all-none,all-all-none,-2,T,8917,yes
780,English,darkorange,lightorange,lightblue,No player hit none of his shots,none-none-half,none-half-none,24,F,2748,NA
780,English,purple,lightorange,grey,Exactly one player hit some of his shots,half-half-all,half-all-half,25,F,4125,NA
780,English,brown,midnight,purple,Player A made no shots,none-half-half,half-half-none,26,F,1513,NA
780,English,tan,darkorange,lavender,Most of the players missed shots,none-half-half,half-half-none,27,F,6922,NA
780,English,lightblue,lightorange,seafoam,Player A tied with Player C,none-half-all,all-half-none,20,F,2771,NA
780,English,midnight,brown,tan,We have a clear loser,none-none-none,none-none-none,21,F,2272,NA
780,English,grey,wheat,seafoam,Every player hit none of his shots,none-half-all,none-all-half,22,F,2803,NA
780,English,darkorange,pink,yellow,Someone did better than Player A,none-all-all,all-all-none,23,F,2622,NA
780,English,brown,midnight,royalblue,Someone did better than Player B,none-all-all,none-all-all,28,F,3794,NA
780,English,lavender,wheat,lightorange,No player hit some of his shots,none-all-all,none-all-all,1,T,5121,NA
780,English,lightblue,midnight,lightorange,Player A placed second,half-half-half,half-half-half,0,F,4800,NA
780,English,seafoam,wheat,midnight,Player C placed second,none-half-all,all-half-none,3,F,4218,NA
780,English,royalblue,tan,brown,We have a clear winner,none-half-half,none-half-half,2,F,3049,NA
780,English,wheat,pink,lightblue,Player C made no shots,half-half-half,half-half-half,5,F,2259,NA
780,English,royalblue,lightorange,pink,Most of the players made shots,half-half-half,half-half-half,4,F,4486,NA
780,English,yellow,royalblue,grey,All the players are tied,all-all-all,all-all-all,7,T,3161,NA
780,English,wheat,lightorange,purple,Exactly one player hit all of his shots,none-all-all,none-all-all,6,F,3460,NA
780,English,grey,lightorange,lavender,Player B made no shots,none-none-all,all-none-none,9,T,2418,NA
780,English,midnight,seafoam,wheat,Player B tied with Player C,half-all-all,all-half-all,8,F,3417,NA
780,English,wheat,purple,grey,Player A shot perfectly,half-all-all,all-half-all,11,T,2064,NA
780,English,yellow,grey,darkorange,Exactly one player hit none of his shots,none-none-none,none-none-none,10,F,3412,NA
780,English,darkorange,pink,tan,No player hit all of his shots,none-none-all,none-none-all,13,F,3823,NA
780,English,wheat,royalblue,yellow,Every player hit all of his shots,none-half-half,none-half-half,12,F,2416,NA
780,English,wheat,tan,lightblue,Player A tied with Player B,none-none-none,none-none-none,15,T,2909,NA
780,English,grey,lavender,seafoam,Player B placed second,half-half-all,half-all-half,14,F,2578,NA
780,English,lavender,pink,grey,Someone did better than Player C,all-all-all,all-all-all,17,F,2433,NA
780,English,wheat,lightblue,royalblue,Player C shot perfectly,half-half-all,half-half-all,16,T,2891,NA
780,English,lightblue,darkorange,wheat,Every player hit some of his shots,none-none-half,half-none-none,19,F,3307,NA
780,English,royalblue,lavender,yellow,Player B shot perfectly,half-half-half,half-half-half,18,F,4898,NA
780,English,lavender,pink,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,F,6305,yes
780,English,royalblue,darkorange,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,F,9669,yes
780,English,lightblue,pink,tan,Player C messed up,all-all-none,all-all-none,-2,T,4841,yes
781,english,seafoam,darkorange,royalblue,Every player hit none of his shots,none-half-half,half-none-half,24,F,7608,NA
781,english,lightorange,royalblue,brown,Player B tied with Player C,none-none-none,none-none-none,25,F,8672,NA
781,english,royalblue,darkorange,wheat,Player A tied with Player C,all-all-all,all-all-all,26,T,8197,NA
781,english,midnight,wheat,lavender,Every player hit all of his shots,half-half-half,half-half-half,27,F,3551,NA
781,english,yellow,purple,darkorange,We have a clear winner,none-half-all,none-half-all,20,T,3999,NA
781,english,wheat,lightorange,pink,Player B shot perfectly,none-all-all,all-none-all,21,F,3568,NA
781,english,darkorange,grey,lightblue,No player hit none of his shots,all-all-all,all-all-all,22,F,5119,NA
781,english,lightorange,lavender,midnight,Every player hit some of his shots,none-half-half,none-half-half,23,F,6871,NA
781,english,tan,darkorange,grey,No player hit all of his shots,none-half-all,all-half-none,28,F,6216,NA
781,english,seafoam,lavender,midnight,Player C shot perfectly,half-all-all,all-half-all,1,T,10191,NA
781,english,midnight,grey,purple,Most of the players missed shots,none-none-none,none-none-none,0,T,4576,NA
781,english,grey,lightorange,wheat,Exactly one player hit all of his shots,none-none-half,none-none-half,3,F,5344,NA
781,english,darkorange,lightblue,tan,Someone did better than Player C,none-none-half,none-none-half,2,F,5951,NA
781,english,lightorange,purple,pink,We have a clear loser,none-all-all,none-all-all,5,F,7031,NA
781,english,wheat,yellow,purple,Exactly one player hit some of his shots,none-none-none,none-none-none,4,F,6966,NA
781,english,yellow,midnight,brown,Player B placed second,half-half-half,half-half-half,7,F,5703,NA
781,english,wheat,brown,yellow,Someone did better than Player A,none-half-half,half-none-half,6,F,9557,NA
781,english,yellow,lightorange,lavender,Player A tied with Player B,none-none-none,none-none-none,9,T,10215,NA
781,english,tan,wheat,royalblue,Player A made no shots,none-half-half,none-half-half,8,T,4774,NA
781,english,brown,purple,lavender,Player C made no shots,all-all-all,all-all-all,11,F,3229,NA
781,english,grey,purple,yellow,Player A placed second,half-all-all,half-all-all,10,F,6319,NA
781,english,purple,lightblue,lightorange,Exactly one player hit none of his shots,half-all-all,all-half-all,13,F,6007,NA
781,english,royalblue,pink,brown,Most of the players made shots,half-half-half,half-half-half,12,T,7966,NA
781,english,darkorange,yellow,seafoam,Player B made no shots,none-half-all,all-none-half,15,T,6431,NA
781,english,yellow,purple,seafoam,No player hit some of his shots,half-all-all,all-half-all,14,F,8742,NA
781,english,purple,wheat,pink,All the players are tied,none-all-all,none-all-all,17,F,3208,NA
781,english,pink,royalblue,midnight,Someone did better than Player B,all-all-all,all-all-all,16,F,5526,NA
781,english,royalblue,purple,lightorange,Player A shot perfectly,half-half-half,half-half-half,19,F,4551,NA
781,english,brown,wheat,yellow,Player C placed second,none-all-all,none-all-all,18,F,10238,NA
781,english,lightorange,yellow,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,F,9145,yes
781,english,tan,pink,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,F,15569,yes
781,english,midnight,wheat,lavender,Player C messed up,all-all-none,all-all-none,-2,T,9214,yes
782,English,lightorange,yellow,midnight,Most of the players missed shots,none-none-all,none-none-all,24,T,2725,NA
782,English,darkorange,midnight,royalblue,We have a clear loser,none-none-half,half-none-none,25,F,3281,NA
782,English,lightblue,seafoam,pink,Someone did better than Player B,none-none-none,none-none-none,26,F,3260,NA
782,English,brown,royalblue,grey,Player B tied with Player C,half-half-half,half-half-half,27,T,2417,NA
782,English,royalblue,darkorange,tan,Exactly one player hit some of his shots,half-all-all,half-all-all,20,T,4237,NA
782,English,midnight,purple,seafoam,No player hit some of his shots,none-half-all,half-none-all,21,F,3659,NA
782,English,purple,yellow,seafoam,Player B placed second,half-all-all,half-all-all,22,T,4730,NA
782,English,lightorange,lightblue,seafoam,Every player hit none of his shots,none-half-all,none-half-all,23,F,3860,NA
782,English,pink,brown,lightorange,Player A placed second,none-half-all,half-all-none,28,T,4578,NA
782,English,seafoam,lightorange,tan,Every player hit all of his shots,all-all-all,all-all-all,1,T,3053,NA
782,English,midnight,tan,purple,Exactly one player hit none of his shots,none-none-all,all-none-none,0,F,4743,NA
782,English,grey,midnight,tan,Player C made no shots,none-none-all,none-all-none,3,T,3099,NA
782,English,brown,lightblue,yellow,No player hit all of his shots,none-none-none,none-none-none,2,T,2145,NA
782,English,yellow,seafoam,grey,Player B shot perfectly,half-half-all,half-all-half,5,T,3560,NA
782,English,midnight,pink,wheat,Someone did better than Player C,all-all-all,all-all-all,4,F,3548,NA
782,English,lavender,darkorange,midnight,All the players are tied,none-all-all,all-all-none,7,F,2386,NA
782,English,lavender,darkorange,brown,We have a clear winner,none-half-all,none-all-half,6,T,3229,NA
782,English,royalblue,yellow,darkorange,Exactly one player hit all of his shots,none-all-all,all-none-all,9,F,2847,NA
782,English,pink,wheat,lightblue,Someone did better than Player A,half-half-all,half-all-half,8,T,3639,NA
782,English,grey,lavender,lightorange,Player A tied with Player B,half-all-all,all-all-half,11,T,2490,NA
782,English,lightorange,royalblue,seafoam,Most of the players made shots,none-half-half,half-none-half,10,F,3096,NA
782,English,purple,seafoam,wheat,Player B made no shots,half-all-all,all-half-all,13,F,3813,NA
782,English,yellow,darkorange,tan,Player A tied with Player C,all-all-all,all-all-all,12,T,4337,NA
782,English,lavender,brown,purple,Player C placed second,none-half-all,all-half-none,15,F,3767,NA
782,English,midnight,lightorange,lightblue,Player A made no shots,none-all-all,all-all-none,14,F,3387,NA
782,English,brown,lightorange,royalblue,Player C shot perfectly,half-half-half,half-half-half,17,T,2306,NA
782,English,darkorange,tan,yellow,Every player hit some of his shots,all-all-all,all-all-all,16,F,4037,NA
782,English,wheat,royalblue,midnight,Player A shot perfectly,half-half-half,half-half-half,19,F,1738,NA
782,English,yellow,darkorange,lightorange,No player hit none of his shots,none-half-half,half-half-none,18,F,6899,NA
782,English,tan,royalblue,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,F,7078,yes
782,English,midnight,yellow,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,F,10712,yes
782,English,purple,midnight,royalblue,Player C messed up,all-all-none,all-all-none,-2,T,5787,yes
783,english,wheat,grey,brown,Most of the players missed shots,none-none-all,none-all-none,24,T,4920,NA
783,english,purple,seafoam,lightorange,Someone did better than Player C,none-none-none,none-none-none,25,F,3034,NA
783,english,yellow,brown,wheat,No player hit all of his shots,all-all-all,all-all-all,26,F,3418,NA
783,english,seafoam,darkorange,lavender,Player C placed second,none-all-all,none-all-all,27,F,23829,NA
783,english,seafoam,purple,lavender,Every player hit some of his shots,none-none-all,none-none-all,20,F,10962,NA
783,english,midnight,seafoam,pink,No player hit none of his shots,none-all-all,all-all-none,21,F,4727,NA
783,english,lightblue,lavender,tan,Player A tied with Player C,none-all-all,all-none-all,22,T,4004,NA
783,english,lightorange,grey,darkorange,Player A tied with Player B,none-none-half,none-half-none,23,F,4183,NA
783,english,darkorange,lavender,grey,Player B shot perfectly,half-half-all,half-half-all,28,F,5138,NA
783,english,tan,lavender,purple,We have a clear winner,all-all-all,all-all-all,1,F,4682,NA
783,english,lightorange,yellow,wheat,Player B placed second,all-all-all,all-all-all,0,F,11080,NA
783,english,pink,yellow,brown,We have a clear loser,none-none-all,all-none-none,3,F,4380,NA
783,english,yellow,lightorange,wheat,Player B tied with Player C,none-none-all,none-all-none,2,F,9513,NA
783,english,lightblue,yellow,tan,Player A made no shots,none-half-half,none-half-half,5,T,19033,NA
783,english,lavender,purple,brown,Player B made no shots,none-none-half,half-none-none,4,F,9897,NA
783,english,grey,lightblue,royalblue,Exactly one player hit some of his shots,none-none-half,none-none-half,7,T,4767,NA
783,english,royalblue,brown,darkorange,Exactly one player hit all of his shots,none-half-half,half-none-half,6,F,6117,NA
783,english,darkorange,midnight,tan,Every player hit all of his shots,half-half-all,half-all-half,9,F,4590,NA
783,english,midnight,lavender,brown,Player A shot perfectly,none-none-none,none-none-none,8,F,4068,NA
