workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
259,English,focus,yellow,wheat,darkorange,No player hit <b>ALL</b> of his shots,none-half-half,half-none-half,2,7,7005,
259,English,focus,lavender,royalblue,lightorange,Exactly one player hit <b>SOME</b> of his shots,half-half-all,half-all-half,5,1,6280,
259,English,focus,wheat,pink,grey,Player C shot perfectly,none-all-all,none-all-all,4,7,6106,
259,English,focus,tan,lavender,pink,Player C placed second,none-none-half,none-half-none,7,4,12273,
259,English,focus,wheat,brown,lavender,Most of the players missed shots,half-half-all,all-half-half,6,7,7009,
259,English,focus,pink,seafoam,royalblue,We have a clear winner,none-none-half,half-none-none,9,7,3574,
259,English,focus,lightorange,lavender,darkorange,Most of the players made shots,half-half-all,half-half-all,8,7,5652,
259,English,focus,lightorange,grey,royalblue,Player A tied with Player B,none-none-all,none-all-none,11,1,5099,
259,English,focus,grey,wheat,yellow,Player C made no shots,half-half-all,all-half-half,10,1,4247,
259,English,focus,lightorange,lavender,purple,Exactly one player hit <b>NONE</b> of his shots,none-none-all,none-all-none,13,1,6796,
259,English,focus,midnight,grey,tan,Player A placed second,half-half-all,all-half-half,12,1,7308,
259,English,focus,wheat,tan,midnight,Every player hit <b>NONE</b> of his shots,half-all-all,half-all-all,15,1,8784,
259,English,focus,lavender,yellow,brown,Player B shot perfectly,none-half-half,half-half-none,14,1,3870,
259,English,focus,lightorange,brown,tan,No player hit <b>SOME</b> of his shots,half-half-half,half-half-half,17,1,4690,
259,English,focus,lavender,lightblue,midnight,Player A shot perfectly,half-half-half,half-half-half,16,1,3116,
259,English,focus,darkorange,lavender,tan,All the players are tied,half-half-all,all-half-half,19,1,3434,
259,English,focus,lightorange,lavender,pink,We have a clear loser,none-all-all,all-none-all,18,7,4590,
259,English,focus,purple,midnight,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9222,yes
259,English,focus,pink,lightblue,yellow,Player A made none of his baskets,all-none-few,all-none-few,-3,1,18280,yes
259,English,focus,brown,yellow,royalblue,Player C messed up,all-all-none,all-all-none,-2,7,14653,no
260,English,only,brown,pink,lightorange,Player B made no shots,none-all-all,none-all-all,24,1,2459,
260,English,only,seafoam,lavender,lightblue,Someone did better than Player C,half-half-all,half-all-half,25,7,3429,
260,English,only,grey,brown,lavender,Player C shot perfectly,none-half-half,none-half-half,26,1,2740,
260,English,only,royalblue,lightorange,midnight,Every player hit only some of his shots,none-all-all,none-all-all,27,1,3259,
260,English,only,pink,purple,lightorange,Player B tied with Player C,none-all-all,none-all-all,20,7,3515,
260,English,only,purple,tan,wheat,Player B placed second,none-none-none,none-none-none,21,1,3926,
260,English,only,midnight,pink,tan,We have a clear winner,half-half-half,half-half-half,22,1,2607,
260,English,only,lightblue,lightorange,yellow,All the players are tied,none-none-all,none-all-none,23,1,3013,
260,English,only,seafoam,lavender,royalblue,Exactly one player hit none of his shots,none-half-half,none-half-half,28,7,4112,
260,English,only,darkorange,purple,midnight,Exactly one player hit only some of his shots,none-none-none,none-none-none,1,1,5078,
260,English,only,lavender,darkorange,brown,No player hit all of his shots,none-none-half,none-half-none,0,7,4947,
260,English,only,brown,wheat,grey,Every player hit none of his shots,none-all-all,all-all-none,3,1,4046,
260,English,only,seafoam,darkorange,lightblue,Player B shot perfectly,none-half-all,half-none-all,2,1,5699,
260,English,only,darkorange,royalblue,midnight,Exactly one player hit all of his shots,none-none-none,none-none-none,5,1,2646,
260,English,only,pink,royalblue,midnight,Player A tied with Player C,none-all-all,none-all-all,4,1,5152,
260,English,only,lightorange,darkorange,pink,Player C made no shots,all-all-all,all-all-all,7,1,4384,
260,English,only,yellow,wheat,tan,No player hit none of his shots,none-none-all,none-all-none,6,1,3319,
260,English,only,grey,lightblue,darkorange,Someone did better than Player B,none-none-none,none-none-none,9,1,3456,
260,English,only,lightorange,tan,darkorange,Player A shot perfectly,all-all-all,all-all-all,8,7,2515,
260,English,only,pink,lightblue,darkorange,We have a clear loser,none-half-half,half-half-none,11,7,5374,
260,English,only,seafoam,grey,tan,Every player hit all of his shots,all-all-all,all-all-all,10,7,2806,
260,English,only,yellow,lightblue,purple,Someone did better than Player A,none-none-all,none-all-none,13,7,3179,
260,English,only,royalblue,yellow,darkorange,Player A placed second,none-none-all,none-none-all,12,4,4612,
260,English,only,wheat,lightorange,purple,Most of the players missed shots,half-half-all,half-all-half,15,4,5437,
260,English,only,pink,grey,wheat,Player C placed second,none-all-all,none-all-all,14,1,6215,
260,English,only,brown,grey,seafoam,No player hit only some of his shots,half-half-half,half-half-half,17,1,6547,
260,English,only,seafoam,midnight,pink,Most of the players made shots,all-all-all,all-all-all,16,5,5055,
260,English,only,pink,lightblue,midnight,Player A tied with Player B,none-none-none,none-none-none,19,7,1917,
260,English,only,darkorange,lightorange,yellow,Player A made no shots,none-half-all,none-half-all,18,7,3370,
260,English,only,wheat,lavender,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7603,yes
260,English,only,tan,grey,lightorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,13032,yes
260,English,only,grey,lightblue,yellow,Player C messed up,all-all-none,all-all-none,-2,7,6016,yes
261,English,focus,darkorange,yellow,grey,Player A tied with Player C,none-none-none,none-none-none,24,7,3101,
261,English,focus,purple,wheat,darkorange,We have a clear winner,none-none-none,none-none-none,25,1,2445,
261,English,focus,midnight,lightorange,tan,Player A made no shots,none-half-all,half-none-all,26,1,2605,
261,English,focus,lavender,lightblue,yellow,Every player hit <b>SOME</b> of his shots,none-half-half,half-none-half,27,1,2549,
261,English,focus,brown,purple,tan,Player C shot perfectly,none-none-none,none-none-none,20,2,3977,
261,English,focus,wheat,brown,tan,We have a clear loser,none-none-all,none-none-all,21,2,3261,
261,English,focus,purple,brown,tan,Player A shot perfectly,none-all-all,all-none-all,22,7,2692,
261,English,focus,lightblue,purple,darkorange,Player B shot perfectly,none-none-none,none-none-none,23,1,2421,
261,English,focus,pink,tan,darkorange,Someone did better than Player A,half-half-half,half-half-half,28,2,2613,
261,English,focus,darkorange,lavender,purple,No player hit <b>SOME</b> of his shots,all-all-all,all-all-all,1,4,7984,
261,English,focus,grey,lightorange,brown,Player B tied with Player C,none-none-all,all-none-none,0,6,4798,
261,English,focus,darkorange,lightorange,royalblue,Player C placed second,half-half-half,half-half-half,3,1,4300,
261,English,focus,pink,lavender,midnight,Every player hit <b>NONE</b> of his shots,none-none-all,none-all-none,2,1,4671,
261,English,focus,midnight,royalblue,pink,Player C made no shots,half-all-all,all-half-all,5,1,3669,
261,English,focus,lightorange,brown,darkorange,Exactly one player hit <b>SOME</b> of his shots,all-all-all,all-all-all,4,1,5197,
261,English,focus,lightblue,grey,royalblue,Every player hit <b>ALL</b> of his shots,none-none-none,none-none-none,7,1,2749,
261,English,focus,lightblue,seafoam,wheat,Exactly one player hit <b>ALL</b> of his shots,none-all-all,all-all-none,6,1,3684,
261,English,focus,lightblue,pink,purple,Someone did better than Player C,half-all-all,all-half-all,9,2,4115,
261,English,focus,seafoam,purple,royalblue,Player B placed second,half-all-all,all-all-half,8,1,4663,
261,English,focus,royalblue,wheat,midnight,Someone did better than Player B,none-all-all,all-all-none,11,2,3083,
261,English,focus,lightorange,seafoam,royalblue,No player hit <b>NONE</b> of his shots,half-all-all,half-all-all,10,5,5068,
261,English,focus,tan,yellow,royalblue,Exactly one player hit <b>NONE</b> of his shots,none-all-all,all-all-none,13,7,6166,
261,English,focus,midnight,darkorange,brown,Player B made no shots,half-all-all,all-all-half,12,1,2916,
261,English,focus,darkorange,purple,tan,Most of the players made shots,none-none-all,all-none-none,15,2,4237,
261,English,focus,lavender,seafoam,pink,Player A placed second,none-none-none,none-none-none,14,2,3708,
261,English,focus,darkorange,brown,wheat,All the players are tied,half-half-half,half-half-half,17,7,3517,
261,English,focus,seafoam,lightblue,purple,Most of the players missed shots,half-half-half,half-half-half,16,5,3341,
261,English,focus,royalblue,yellow,lightblue,No player hit <b>ALL</b> of his shots,none-half-all,all-half-none,19,1,2622,
261,English,focus,pink,tan,lavender,Player A tied with Player B,none-none-half,half-none-none,18,1,3846,
261,English,focus,wheat,midnight,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7487,yes
261,English,focus,yellow,purple,midnight,Player A made none of his baskets,all-none-few,all-none-few,-3,1,17262,yes
261,English,focus,brown,midnight,yellow,Player C messed up,all-all-none,all-all-none,-2,6,8522,yes
262,English,only,midnight,lavender,lightorange,Someone did better than Player B,none-half-all,none-all-half,24,1,3654,
262,English,only,brown,grey,yellow,Player A tied with Player C,none-none-half,none-none-half,25,1,8065,
262,English,only,lavender,brown,yellow,Player B tied with Player C,half-half-half,half-half-half,26,7,3835,
262,English,only,lightorange,pink,tan,Exactly one player hit only some of his shots,half-all-all,all-half-all,27,7,6174,
262,English,only,wheat,tan,purple,We have a clear loser,none-half-half,half-half-none,20,7,5961,
262,English,only,darkorange,yellow,wheat,Someone did better than Player A,half-half-all,all-half-half,21,1,5556,
262,English,only,lightblue,pink,purple,Exactly one player hit all of his shots,none-none-all,none-all-none,22,7,4117,
262,English,only,grey,lightorange,lightblue,Player A shot perfectly,none-all-all,all-all-none,23,7,3835,
262,English,only,lightorange,midnight,purple,Player A tied with Player B,half-half-half,half-half-half,28,7,9696,
262,English,only,seafoam,lightorange,yellow,Player C placed second,none-none-all,none-none-all,1,1,8143,
262,English,only,midnight,grey,seafoam,All the players are tied,all-all-all,all-all-all,0,7,4691,
262,English,only,tan,brown,midnight,Player C shot perfectly,all-all-all,all-all-all,3,7,6534,
262,English,only,pink,yellow,midnight,Exactly one player hit none of his shots,none-half-all,all-none-half,2,7,10820,
262,English,only,seafoam,pink,brown,Every player hit none of his shots,none-half-all,half-all-none,5,1,8020,
262,English,only,darkorange,tan,seafoam,Every player hit all of his shots,half-half-all,all-half-half,4,1,4892,
262,English,only,pink,midnight,wheat,Most of the players missed shots,none-none-half,none-half-none,7,7,11890,
262,English,only,lightblue,lightorange,pink,No player hit all of his shots,none-half-half,none-half-half,6,7,7772,
262,English,only,yellow,tan,brown,Every player hit only some of his shots,half-half-all,all-half-half,9,1,5388,
262,English,only,seafoam,lightblue,grey,No player hit none of his shots,none-half-half,half-half-none,8,1,14679,
262,English,only,tan,pink,purple,Player B shot perfectly,none-half-all,all-none-half,11,1,3666,
262,English,only,tan,seafoam,grey,We have a clear winner,half-all-all,all-half-all,10,1,6017,
262,English,only,pink,grey,royalblue,Player B made no shots,none-none-none,none-none-none,13,1,13858,
262,English,only,lightblue,grey,royalblue,No player hit only some of his shots,none-half-half,none-half-half,12,1,5802,
262,English,only,wheat,tan,pink,Most of the players made shots,none-none-none,none-none-none,15,4,10112,
262,English,only,grey,lightorange,darkorange,Player B placed second,none-none-all,all-none-none,14,4,3902,
262,English,only,wheat,tan,yellow,Player A made no shots,none-all-all,all-all-none,17,1,4633,
262,English,only,midnight,seafoam,royalblue,Player C made no shots,none-all-all,all-none-all,16,1,8201,
262,English,only,darkorange,yellow,pink,Player A placed second,none-none-half,none-half-none,19,4,6243,
262,English,only,purple,tan,seafoam,Someone did better than Player C,none-none-half,none-none-half,18,1,4780,
262,English,only,lightorange,wheat,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8818,yes
262,English,only,yellow,wheat,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,1,14633,yes
262,English,only,wheat,grey,lightblue,Player C messed up,all-all-none,all-all-none,-2,7,15139,no
263,English,only,wheat,lightblue,midnight,Player A tied with Player B,none-half-half,half-half-none,24,7,5695,
263,English,only,lightorange,grey,brown,Player C shot perfectly,none-none-all,none-all-none,25,1,4483,
263,English,only,lightblue,pink,purple,No player hit all of his shots,all-all-all,all-all-all,26,1,3716,
263,English,only,tan,lightorange,yellow,Exactly one player hit only some of his shots,half-half-all,half-half-all,27,1,7445,
263,English,only,midnight,lightblue,brown,Exactly one player hit none of his shots,half-half-all,all-half-half,20,1,6787,
263,English,only,midnight,darkorange,wheat,We have a clear winner,none-all-all,none-all-all,21,1,18137,
263,English,only,wheat,grey,tan,Player A made no shots,none-half-all,all-half-none,22,1,13348,
263,English,only,purple,yellow,wheat,Every player hit none of his shots,half-all-all,half-all-all,23,7,6095,
263,English,only,lightorange,royalblue,yellow,Someone did better than Player B,none-none-none,none-none-none,28,1,3916,
263,English,only,royalblue,pink,brown,Someone did better than Player C,none-none-half,none-half-none,1,7,11343,
263,English,only,lavender,yellow,tan,Player C placed second,none-none-none,none-none-none,0,1,10304,
